date,stock_id,Open,High,Low,Close,Adj_Close,Volume
2025-09-15,NVDA,175.67,178.85,174.51,177.75,177.52,147061600
2025-09-12,NVDA,177.77,178.6,176.45,177.82,177.59,124911000
2025-09-11,NVDA,179.68,180.28,176.48,177.17,176.94,151159300
2025-09-10,NVDA,176.64,179.29,175.47,177.33,177.09,226852000
2025-09-09,NVDA,169.09,170.98,166.74,170.76,170.53,157548400
2025-09-08,NVDA,167.55,170.96,167.35,168.31,168.09,163769100
2025-09-05,NVDA,168.03,169.03,164.07,167.02,166.8,224441400
2025-09-04,NVDA,170.57,171.86,169.41,171.66,171.43,141670100
2025-09-03,NVDA,171.06,172.41,168.88,170.62,170.39,164424900
2025-09-02,NVDA,170.0,172.38,167.22,170.78,170.55,231164900
2025-08-29,NVDA,178.11,178.15,173.15,174.18,173.95,243257900
2025-08-28,NVDA,180.82,184.47,176.41,180.17,179.93,281787800
2025-08-27,NVDA,181.98,182.49,179.1,181.6,181.36,235518900
2025-08-26,NVDA,180.06,182.39,178.81,181.77,181.53,168688200
2025-08-25,NVDA,178.35,181.91,176.57,179.81,179.57,163012800
2025-08-22,NVDA,172.61,178.59,171.2,177.99,177.75,172789400
2025-08-21,NVDA,174.85,176.9,173.81,174.98,174.75,140040900
2025-08-20,NVDA,175.17,176.0,168.8,175.4,175.17,215142700
2025-08-19,NVDA,182.43,182.5,175.49,175.64,175.41,185229200
2025-08-18,NVDA,180.6,182.94,180.59,182.01,181.77,132008000
2025-08-15,NVDA,181.88,181.9,178.04,180.45,180.21,156602200
2025-08-14,NVDA,179.75,183.02,179.46,182.02,181.78,129554000
2025-08-13,NVDA,182.62,183.97,179.35,181.59,181.35,179871700
2025-08-12,NVDA,182.96,184.48,179.46,183.16,182.92,145485700
2025-08-11,NVDA,182.05,183.84,180.25,182.06,181.82,138323200
2025-08-08,NVDA,181.55,183.3,180.4,182.7,182.46,123396700
2025-08-07,NVDA,181.57,183.88,178.8,180.77,180.53,151878400
2025-08-06,NVDA,176.33,179.9,176.25,179.42,179.18,137192300
2025-08-05,NVDA,179.62,180.26,175.9,178.26,178.02,156407600
2025-08-04,NVDA,175.16,180.2,174.52,180.0,179.76,148174600
2025-08-01,NVDA,174.09,176.54,170.89,173.72,173.49,204529000
2025-07-31,NVDA,182.9,183.3,175.93,177.87,177.63,221685400
2025-07-30,NVDA,176.51,179.89,176.04,179.27,179.03,174312200
2025-07-29,NVDA,177.96,179.38,175.02,175.51,175.28,154077500
2025-07-28,NVDA,174.02,177.0,173.97,176.75,176.51,140023500
2025-07-25,NVDA,173.61,174.72,172.96,173.5,173.27,122316800
2025-07-24,NVDA,172.44,173.83,171.3,173.74,173.51,128984600
2025-07-23,NVDA,169.53,171.26,167.97,170.78,170.55,154082200
2025-07-22,NVDA,171.34,171.39,164.58,167.03,166.81,193114300
2025-07-21,NVDA,172.75,173.38,171.0,171.38,171.15,123126100
2025-07-18,NVDA,173.64,174.25,171.26,172.41,172.18,146456400
2025-07-17,NVDA,172.02,174.16,170.83,173.0,172.77,160841100
2025-07-16,NVDA,171.06,171.75,168.9,171.37,171.14,158831500
2025-07-15,NVDA,171.19,172.4,169.2,170.7,170.47,230627400
2025-07-14,NVDA,165.37,165.49,162.02,164.07,163.85,136975800
2025-07-11,NVDA,163.72,167.89,163.47,164.92,164.7,193633300
2025-07-10,NVDA,164.32,164.5,161.61,164.1,163.88,167704100
2025-07-09,NVDA,161.22,164.42,161.16,162.88,162.66,183656400
2025-07-08,NVDA,159.33,160.22,158.39,160.0,159.79,138133000
